date,campaign,channel,impressions,clicks,signups,sales,spend
2024-09-11,retargeting_q2,video,209093,1892,96,15,2446.84
2024-09-12,retargeting_q2,paid_search,92218,3715,229,71,1631.59
2024-09-12,retargeting_q2,paid_social,158946,2735,157,18,1419.48
2024-09-12,retargeting_q2,display,276961,1204,46,4,1080.62
2024-09-12,retargeting_q2,email,53062,1162,128,60,104.18
2024-09-12,retargeting_q2,video,201973,1733,88,13,2529.58
2024-09-13,retargeting_q2,paid_search,78887,3856,367,56,1486.25
2024-09-13,retargeting_q2,paid_social,159150,3255,178,36,1459.66
2024-09-13,retargeting_q2,display,335237,1501,46,3,1402.43
2024-09-13,retargeting_q2,email,49302,1220,113,51,102.13
2024-09-13,retargeting_q2,video,198790,1850,69,11,2327.16
2024-09-14,retargeting_q2,paid_search,53846,2735,184,35,1007.05
2024-09-14,retargeting_q2,paid_social,198526,3761,230,41,1769.99
2024-09-14,retargeting_q2,display,198030,1135,40,5,789.83
2024-09-14,retargeting_q2,email,49824,1245,168,76,102.84
2024-09-14,retargeting_q2,video,224559,1939,77,8,2722.23
2024-09-15,retargeting_q2,paid_search,66827,3293,256,39,1149.01
2024-09-15,retargeting_q2,paid_social,183075,3466,203,21,1631.31
2024-09-15,retargeting_q2,display,237880,1100,24,1,953.08
2024-09-15,retargeting_q2,email,58075,1446,200,89,118.31
2024-09-15,retargeting_q2,video,221488,1643,64,9,2594.25
2024-09-16,retargeting_q2,paid_search,85589,4354,410,77,1527.43
2024-09-16,retargeting_q2,paid_social,137436,2846,180,35,1202.85
2024-09-16,retargeting_q2,display,344722,2015,65,7,1434.99
2024-09-16,retargeting_q2,email,57849,1119,150,38,114.55
2024-09-16,retargeting_q2,video,198260,1433,43,4,2485.52
2024-09-17,retargeting_q2,paid_search,71364,3492,268,89,1278.61
2024-09-17,retargeting_q2,paid_social,159034,2425,136,15,1483.11
2024-09-17,retargeting_q2,display,327911,1500,44,3,1358.38
2024-09-17,retargeting_q2,email,51900,1367,142,56,102.95
2024-09-17,retargeting_q2,video,196018,1346,47,4,2379.9
2024-09-18,retargeting_q2,paid_search,90007,3839,341,82,1540.79
2024-09-18,retargeting_q2,paid_social,133838,2238,124,21,1230.24
2024-09-18,retargeting_q2,display,319583,1748,44,2,1221.93
2024-09-18,retargeting_q2,email,47615,936,139,67,99.41
2024-09-18,retargeting_q2,video,228621,1900,87,6,2675.87
2024-09-19,retargeting_q2,paid_search,82657,3425,256,57,1557.46
2024-09-19,retargeting_q2,paid_social,152285,2829,121,18,1429.54
2024-09-19,retargeting_q2,display,333148,1420,37,3,1284.86
2024-09-19,retargeting_q2,email,44138,793,73,33,91.23
2024-09-19,retargeting_q2,video,214314,2006,69,10,2600.81
2024-09-20,retargeting_q2,paid_search,85609,3488,247,81,1512.54
2024-09-20,retargeting_q2,paid_social,170921,3401,134,25,1562.5
2024-09-20,retargeting_q2,display,324308,1331,31,2,1237.02
2024-09-20,retargeting_q2,email,46043,1096,126,61,96.02
2024-09-20,retargeting_q2,video,171111,1290,58,6,2051.89
2024-09-21,retargeting_q2,paid_search,65370,3373,208,35,1219.98
2024-09-21,retargeting_q2,paid_social,153960,2403,120,14,1439.8
2024-09-21,retargeting_q2,display,227804,1177,45,4,917.67
2024-09-21,retargeting_q2,email,48117,879,122,48,99.96
2024-09-21,retargeting_q2,video,169343,1452,64,7,2050.47
2024-09-22,retargeting_q2,paid_search,66891,3415,216,35,1243.86
2024-09-22,retargeting_q2,paid_social,177490,3136,199,32,1518.47
2024-09-22,retargeting_q2,display,252072,1339,51,4,1031.63
2024-09-22,retargeting_q2,email,52548,1367,170,45,100.35
2024-09-22,retargeting_q2,video,204850,1522,44,3,2569.29
2024-09-23,retargeting_q2,paid_search,75362,3254,210,72,1406.1
2024-09-23,retargeting_q2,paid_social,128460,2638,105,19,1131.28
2024-09-23,retargeting_q2,display,315237,1673,38,3,1252.42
2024-09-23,retargeting_q2,email,53327,1084,144,35,108.42
2024-09-23,retargeting_q2,video,214817,1727,68,10,2571.73
2024-09-24,retargeting_q2,paid_search,79201,3454,318,99,1441.85
2024-09-24,retargeting_q2,paid_social,142864,2495,90,11,1281.09
2024-09-24,retargeting_q2,display,267376,1436,34,3,1083.36
2024-09-24,retargeting_q2,email,48941,986,113,52,97.66
2024-09-24,retargeting_q2,video,173842,1183,58,8,2090.92
2024-09-25,retargeting_q2,paid_search,72576,2675,159,25,1255.11
2024-09-25,retargeting_q2,paid_social,141709,2137,117,18,1243.93
2024-09-25,retargeting_q2,display,268627,1118,33,2,1091.87
2024-09-25,retargeting_q2,email,43679,838,94,21,90.65
2024-09-25,retargeting_q2,video,181566,1503,58,7,2205.77
2024-09-26,retargeting_q2,paid_search,71489,3817,373,69,1246.28
2024-09-26,retargeting_q2,paid_social,154893,2904,177,18,1398.83
2024-09-26,retargeting_q2,display,245656,1039,25,2,1001.47
2024-09-26,retargeting_q2,email,53386,1393,177,61,108.04
2024-09-26,retargeting_q2,video,219612,1659,73,10,2607.67
2024-09-27,new_product_launch,paid_search,71971,2753,156,26,1232.76
2024-09-27,new_product_launch,paid_social,163686,3369,139,23,1495.23
2024-09-27,new_product_launch,display,281351,1477,52,3,1103.0
2024-09-27,new_product_launch,email,47288,1029,88,22,91.29
2024-09-27,new_product_launch,video,202876,1924,75,11,2455.26
2024-09-28,new_product_launch,paid_search,51956,2402,230,36,889.18
2024-09-28,new_product_launch,paid_social,170493,3330,214,41,1570.82
2024-09-28,new_product_launch,display,220163,1124,29,2,879.43
2024-09-28,new_product_launch,email,48856,1122,149,65,97.59
2024-09-28,new_product_launch,video,202461,1638,62,6,2323.49
2024-09-29,new_product_launch,paid_search,63454,2760,217,54,1192.31
2024-09-29,new_product_launch,paid_social,155694,3023,107,13,1358.12
2024-09-29,new_product_launch,display,202893,905,22,2,798.52
2024-09-29,new_product_launch,email,48752,1219,160,39,95.49
2024-09-29,new_product_launch,video,201213,1905,91,12,2471.2
2024-09-30,new_product_launch,paid_search,81964,4130,398,109,1443.26
2024-09-30,new_product_launch,paid_social,151704,2913,113,12,1379.77
2024-09-30,new_product_launch,display,248500,1200,46,3,965.12
2024-09-30,new_product_launch,email,40656,722,106,32,78.54
2024-09-30,new_product_launch,video,206715,1914,55,4,2463.37
2024-10-01,new_product_launch,paid_search,77516,2958,197,39,1373.01
2024-10-01,new_product_launch,paid_social,134294,1978,121,14,1166.49
2024-10-01,new_product_launch,display,296799,1493,49,5,1237.85
2024-10-01,new_product_launch,email,45924,993,143,34,88.23
2024-10-01,new_product_launch,video,193398,1721,87,13,2214.48
2024-10-02,new_product_launch,paid_search,65656,3108,303,100,1141.28
2024-10-02,new_product_launch,paid_social,130928,2301,115,20,1131.13
2024-10-02,new_product_launch,display,291596,1361,31,3,1159.28
2024-10-02,new_product_launch,email,45368,1105,112,48,89.3
2024-10-02,new_product_launch,video,186462,1244,45,6,2206.36
2024-10-03,new_product_launch,paid_search,77737,3010,277,64,1361.23
2024-10-03,new_product_launch,paid_social,151457,2631,124,17,1411.15
2024-10-03,new_product_launch,display,302317,1428,30,2,1150.01
2024-10-03,new_product_launch,email,50547,1309,117,34,105.97
2024-10-03,new_product_launch,video,166530,1098,50,6,2026.63
2024-10-04,new_product_launch,paid_search,82568,3058,263,76,1510.06
2024-10-04,new_product_launch,paid_social,138954,2296,108,18,1257.29
2024-10-04,new_product_launch,display,260052,1426,53,3,1017.3
2024-10-04,new_product_launch,email,46428,1193,160,53,90.12
2024-10-04,new_product_launch,video,186634,1665,72,10,2326.43
2024-10-05,new_product_launch,paid_search,59597,2579,168,35,1023.07
2024-10-05,new_product_launch,paid_social,150153,2946,168,17,1417.85
2024-10-05,new_product_launch,display,192725,806,24,2,790.72
2024-10-05,new_product_launch,email,41125,733,103,38,80.12
2024-10-05,new_product_launch,video,198252,1729,89,7,2274.33
2024-10-06,new_product_launch,paid_search,52576,2486,181,28,960.65
2024-10-06,new_product_launch,paid_social,139454,2307,131,18,1315.7
2024-10-06,new_product_launch,display,223750,1337,41,5,906.43
2024-10-06,new_product_launch,email,46004,1050,114,33,94.63
2024-10-06,new_product_launch,video,193940,1658,74,9,2268.55
2024-10-07,new_product_launch,paid_search,68741,3195,305,67,1187.6
2024-10-07,new_product_launch,paid_social,144539,2943,110,10,1351.39
2024-10-07,new_product_launch,display,269883,1320,36,3,1089.06
2024-10-07,new_product_launch,email,45560,960,98,34,90.42
2024-10-07,new_product_launch,video,177956,1669,66,10,2204.62
2024-10-08,new_product_launch,paid_search,64402,2465,222,39,1182.95
2024-10-08,new_product_launch,paid_social,149908,2286,94,13,1382.43
2024-10-08,new_product_launch,display,306369,1451,55,5,1214.28
2024-10-08,new_product_launch,email,39933,903,78,19,78.84
2024-10-08,new_product_launch,video,206785,1524,60,8,2392.62
2024-10-09,new_product_launch,paid_search,73633,2715,268,87,1287.7
2024-10-09,new_product_launch,paid_social,147319,2639,102,13,1374.98
2024-10-09,new_product_launch,display,262245,1349,42,5,1078.49
2024-10-09,new_product_launch,email,44482,1064,135,57,89.01
2024-10-09,new_product_launch,video,177162,1388,53,8,2088.79
2024-10-10,new_product_launch,paid_search,77733,3728,282,55,1384.56
2024-10-10,new_product_launch,paid_social,135367,2883,177,31,1236.08
2024-10-10,new_product_launch,display,296807,1607,50,6,1211.85
2024-10-10,new_product_launch,email,45390,848,105,27,91.86
2024-10-10,new_product_launch,video,182408,1198,49,4,2183.61
2024-10-11,new_product_launch,paid_search,79380,3029,305,56,1360.11
2024-10-11,new_product_launch,paid_social,144445,2335,131,25,1292.75
2024-10-11,new_product_launch,display,290499,1514,42,2,1204.06
2024-10-11,new_product_launch,email,37993,814,92,41,74.6
2024-10-11,new_product_launch,video,164419,1112,33,2,1902.79
2024-10-12,new_product_launch,paid_search,49034,1844,130,30,853.41
2024-10-12,new_product_launch,paid_social,157356,2634,94,9,1400.62
2024-10-12,new_product_launch,display,187719,905,24,2,775.49
2024-10-12,new_product_launch,email,39081,757,104,38,78.11
2024-10-12,new_product_launch,video,189739,1448,44,3,2268.86
2024-10-13,new_product_launch,paid_search,51164,2287,172,33,956.52
2024-10-13,new_product_launch,paid_social,140836,3005,166,19,1274.46
2024-10-13,new_product_launch,display,214256,987,27,1,868.66
2024-10-13,new_product_launch,email,39957,1043,115,55,82.17
2024-10-13,new_product_launch,video,177414,1376,68,7,2022.73
2024-10-14,new_product_launch,paid_search,69059,3517,245,84,1180.98
2024-10-14,new_product_launch,paid_social,147895,2643,139,26,1315.1
2024-10-14,new_product_launch,display,250082,1316,41,4,954.86
2024-10-14,new_product_launch,email,46755,1054,111,35,89.98
2024-10-14,new_product_launch,video,155635,1273,44,4,1888.25
2024-10-15,new_product_launch,paid_search,78954,3294,292,63,1387.26
2024-10-15,new_product_launch,paid_social,140045,2473,104,21,1240.44
2024-10-15,new_product_launch,display,257213,1337,28,3,1043.92
2024-10-15,new_product_launch,email,36910,804,119,47,73.18
2024-10-15,new_product_launch,video,194150,1679,77,9,2396.74
2024-10-16,new_product_launch,paid_search,72147,2697,155,49,1320.93
2024-10-16,new_product_launch,paid_social,136175,2307,136,25,1208.17
2024-10-16,new_product_launch,display,233888,1294,43,2,932.06
2024-10-16,new_product_launch,email,48810,1050,104,22,95.48
2024-10-16,new_product_launch,video,194471,1467,44,5,2287.72
2024-10-17,new_product_launch,paid_search,73180,2943,234,52,1288.36
2024-10-17,new_product_launch,paid_social,144427,2814,116,13,1341.58
2024-10-17,new_product_launch,display,249565,1432,44,4,1003.43
2024-10-17,new_product_launch,email,44991,1015,135,49,86.07
2024-10-17,new_product_launch,video,152578,1008,34,4,1781.13
2024-10-18,new_product_launch,paid_search,68802,3445,224,63,1299.36
2024-10-18,new_product_launch,paid_social,135535,2471,105,16,1214.19
2024-10-18,new_product_launch,display,289896,1531,58,3,1210.46
2024-10-18,new_product_launch,email,41841,1102,114,45,83.4
2024-10-18,new_product_launch,video,163724,1445,71,6,1921.06
2024-10-19,new_product_launch,paid_search,49755,2193,123,23,858.14
2024-10-19,new_product_launch,paid_social,149718,2183,124,25,1337.2
2024-10-19,new_product_launch,display,166760,750,17,1,675.44
2024-10-19,new_product_launch,email,37341,814,115,43,75.63
2024-10-19,new_product_launch,video,161478,1162,35,3,1906.89
2024-10-20,new_product_launch,paid_search,43932,1845,173,58,812.58
2024-10-20,new_product_launch,paid_social,151023,3005,161,25,1302.87
2024-10-20,new_product_launch,display,165103,671,17,2,631.69
2024-10-20,new_product_launch,email,37537,964,111,32,76.02
2024-10-20,new_product_launch,video,147017,1259,52,5,1743.29
2024-10-21,new_product_launch,paid_search,59106,2927,196,52,1080.9
2024-10-21,new_product_launch,paid_social,107600,1846,108,21,979.95
2024-10-21,new_product_launch,display,240098,1410,49,4,943.89
2024-10-21,new_product_launch,email,38160,706,89,20,78.53
2024-10-21,new_product_launch,video,152700,1257,54,5,1817.93
2024-10-22,new_product_launch,paid_search,71423,3142,212,65,1229.11
2024-10-22,new_product_launch,paid_social,118375,2076,132,23,1045.26
2024-10-22,new_product_launch,display,279927,1553,36,3,1102.12
2024-10-22,new_product_launch,email,40175,709,89,35,76.79
2024-10-22,new_product_launch,video,167642,1520,73,8,1950.43
2024-10-23,new_product_launch,paid_search,60585,3171,297,64,1108.84
2024-10-23,new_product_launch,paid_social,132112,2836,150,19,1198.33
2024-10-23,new_product_launch,display,284316,1487,42,3,1132.07
2024-10-23,new_product_launch,email,45215,812,81,17,87.93
2024-10-23,new_product_launch,video,152957,1284,43,6,1918.56
2024-10-24,new_product_launch,paid_search,62881,3101,204,38,1187.31
2024-10-24,new_product_launch,paid_social,119069,1777,63,6,1049.18
2024-10-24,new_product_launch,display,225591,1166,40,2,859.92
2024-10-24,new_product_launch,email,37640,720,106,43,74.07
2024-10-24,new_product_launch,video,168281,1173,33,5,2102.3
2024-10-25,new_product_launch,paid_search,56424,2719,201,61,976.12
2024-10-25,new_product_launch,paid_social,139714,2318,97,18,1277.66
2024-10-25,new_product_launch,display,279802,1665,64,8,1161.56
2024-10-25,new_product_launch,email,35813,675,101,43,69.42
2024-10-25,new_product_launch,video,158713,1205,51,8,1855.9
2024-10-26,new_product_launch,paid_search,42476,2000,130,33,786.71
2024-10-26,new_product_launch,paid_social,134057,1981,116,22,1248.92
2024-10-26,new_product_launch,display,210300,1213,30,1,838.73
2024-10-26,new_product_launch,email,42985,781,94,39,87.22
2024-10-26,new_product_launch,video,164352,1314,51,5,1947.35
2024-10-27,new_product_launch,paid_search,51779,2531,201,40,922.79
2024-10-27,new_product_launch,paid_social,158432,2947,106,12,1383.54
2024-10-27,new_product_launch,display,203457,974,25,3,819.64
2024-10-27,new_product_launch,email,46097,963,119,29,88.36
2024-10-27,new_product_launch,video,160367,1206,50,5,1947.71
2024-10-28,new_product_launch,paid_search,63470,2819,213,66,1121.56
2024-10-28,new_product_launch,paid_social,117410,1842,77,12,1041.8
2024-10-28,new_product_launch,display,212918,1210,36,4,876.02
2024-10-28,new_product_launch,email,45760,845,75,16,88.78
2024-10-28,new_product_launch,video,147506,1099,38,5,1802.56
2024-10-29,new_product_launch,paid_search,60220,2932,304,106,1111.32
2024-10-29,new_product_launch,paid_social,129820,2722,95,11,1206.04
2024-10-29,new_product_launch,display,262788,1263,35,3,1067.48
2024-10-29,new_product_launch,email,40030,885,122,30,79.24
2024-10-29,new_product_launch,video,148248,1304,51,6,1829.85
2024-10-30,new_product_launch,paid_search,69243,3393,265,81,1223.08
2024-10-30,new_product_launch,paid_social,109231,2178,121,13,978.16
2024-10-30,new_product_launch,display,245262,1164,36,2,1024.54
2024-10-30,new_product_launch,email,34263,847,122,37,67.97
2024-10-30,new_product_launch,video,169645,1304,60,7,2000.33
2024-10-31,new_product_launch,paid_search,54817,2748,275,49,1031.37
2024-10-31,new_product_launch,paid_social,113829,2155,114,18,1062.05
2024-10-31,new_product_launch,display,274428,1209,33,3,1063.5
2024-10-31,new_product_launch,email,35285,797,92,42,67.7
2024-10-31,new_product_launch,video,140933,1151,33,4,1689.27
2024-11-01,new_product_launch,paid_search,57677,2148,219,45,1010.47
2024-11-01,new_product_launch,paid_social,125079,1864,68,10,1088.77
2024-11-01,new_product_launch,display,264492,1275,30,2,1061.82
2024-11-01,new_product_launch,email,39528,719,109,49,76.13
2024-11-01,new_product_launch,video,145100,1129,50,5,1759.26
2024-11-02,new_product_launch,paid_search,53781,2504,200,57,946.32
2024-11-02,new_product_launch,paid_social,116434,1796,66,9,1080.14
2024-11-02,new_product_launch,display,179585,1045,38,3,723.81
2024-11-02,new_product_launch,email,42419,854,125,42,86.54
2024-11-02,new_product_launch,video,168460,1238,52,7,1955.85
2024-11-03,new_product_launch,paid_search,43739,2283,208,50,819.65
2024-11-03,new_product_launch,paid_social,123071,2276,106,21,1078.81
2024-11-03,new_product_launch,display,197090,896,28,2,821.18
2024-11-03,new_product_launch,email,41758,1000,99,34,87.63
2024-11-03,new_product_launch,video,160163,1535,45,3,1973.18
2024-11-04,new_product_launch,paid_search,59499,2624,178,44,1066.93
2024-11-04,new_product_launch,paid_social,102633,1991,114,15,946.42
2024-11-04,new_product_launch,display,260534,1248,26,1,1085.61
2024-11-04,new_product_launch,email,37199,899,106,24,74.76
2024-11-04,new_product_launch,video,144806,1366,42,6,1797.02
2024-11-05,new_product_launch,paid_search,56315,2045,124,25,1017.18
2024-11-05,new_product_launch,paid_social,113333,1695,98,16,984.65
2024-11-05,new_product_launch,display,224363,994,21,2,871.98
2024-11-05,new_product_launch,email,41361,1032,146,56,84.51
2024-11-05,new_product_launch,video,174833,1337,47,3,1994.08
2024-11-06,new_product_launch,paid_search,67294,3351,337,75,1179.62
2024-11-06,new_product_launch,paid_social,102346,1784,115,15,892.76
2024-11-06,new_product_launch,display,245114,1088,40,4,1012.86
2024-11-06,new_product_launch,email,35007,667,75,18,68.8
2024-11-06,new_product_launch,video,158422,1109,36,4,1984.51
2024-11-07,new_product_launch,paid_search,54890,2187,159,29,978.35
2024-11-07,new_product_launch,paid_social,109727,1887,92,9,1018.66
2024-11-07,new_product_launch,display,242707,1149,25,1,951.56
2024-11-07,new_product_launch,email,39858,1046,95,34,83.63
2024-11-07,new_product_launch,video,171119,1189,60,7,2152.28
2024-11-08,new_product_launch,paid_search,65298,3147,323,93,1155.62
2024-11-08,new_product_launch,paid_social,120320,2498,111,21,1080.94
2024-11-08,new_product_launch,display,219810,1146,36,3,891.6
2024-11-08,new_product_launch,email,35447,807,125,34,71.72
2024-11-08,new_product_launch,video,172517,1274,58,8,2095.0
2024-11-09,new_product_launch,paid_search,39972,1708,119,21,698.23
2024-11-09,new_product_launch,paid_social,114045,2400,127,25,1050.96
2024-11-09,new_product_launch,display,163819,746,24,2,656.64
2024-11-09,new_product_launch,email,43874,1022,107,23,90.79
2024-11-09,new_product_launch,video,145736,1045,42,6,1777.69
2024-11-10,new_product_launch,paid_search,42396,2050,185,50,754.08
2024-11-10,new_product_launch,paid_social,124787,2194,77,14,1074.79
2024-11-10,new_product_launch,display,156102,822,19,1,598.92
2024-11-10,new_product_launch,email,39277,978,147,40,75.24
2024-11-10,new_product_launch,video,163178,1206,54,5,1894.78
2024-11-11,new_product_launch,paid_search,56305,2316,179,49,990.37
2024-11-11,new_product_launch,paid_social,123806,1854,118,16,1077.23
2024-11-11,new_product_launch,display,224327,1124,38,4,925.99
2024-11-11,new_product_launch,email,41408,735,81,36,84.96
2024-11-11,new_product_launch,video,171479,1424,45,6,2007.8
2024-11-12,new_product_launch,paid_search,59983,2649,196,53,1033.48
2024-11-12,new_product_launch,paid_social,101313,1801,71,8,867.4
2024-11-12,new_product_launch,display,227464,1239,36,4,949.92
2024-11-12,new_product_launch,email,43252,903,107,41,87.27
2024-11-12,new_product_launch,video,147462,962,48,5,1781.15
2024-11-13,new_product_launch,paid_search,54862,2405,164,54,1009.46
2024-11-13,new_product_launch,paid_social,113582,2035,113,19,1037.66
2024-11-13,new_product_launch,display,255495,1397,35,2,1053.98
2024-11-13,new_product_launch,email,39235,924,124,48,76.6
2024-11-13,new_product_launch,video,148990,1278,43,5,1868.65
2024-11-14,new_product_launch,paid_search,66331,2402,223,62,1243.73
2024-11-14,new_product_launch,paid_social,109350,2036,126,19,953.53
2024-11-14,new_product_launch,display,220412,1247,31,2,922.88
2024-11-14,new_product_launch,email,39392,825,87,28,81.75
2024-11-14,new_product_launch,video,160691,1074,46,6,1898.29
2024-11-15,new_product_launch,paid_search,53513,2647,266,61,944.75
2024-11-15,new_product_launch,paid_social,128803,2611,91,8,1181.98
2024-11-15,new_product_launch,display,226449,1202,41,3,894.44
2024-11-15,new_product_launch,email,39754,768,74,35,79.12
2024-11-15,new_product_launch,video,163976,1146,33,2,2018.71
2024-11-16,new_product_launch,paid_search,41552,2170,164,45,757.24
2024-11-16,new_product_launch,paid_social,142987,2230,97,13,1258.15
2024-11-16,new_product_launch,display,159992,827,24,2,614.42
2024-11-16,new_product_launch,email,32406,784,66,24,67.97
2024-11-16,new_product_launch,video,131229,1059,29,3,1651.42
2024-11-17,new_product_launch,paid_search,48120,2539,199,43,860.05
2024-11-17,new_product_launch,paid_social,123315,2566,166,31,1158.78
2024-11-17,new_product_launch,display,175620,835,18,1,690.56
2024-11-17,new_product_launch,email,32724,707,94,38,67.99
2024-11-17,new_product_launch,video,132625,1104,53,5,1623.21
2024-11-18,new_product_launch,paid_search,64887,2766,236,66,1165.07
2024-11-18,new_product_launch,paid_social,108261,1705,110,22,1004.81
2024-11-18,new_product_launch,display,190078,897,19,2,747.05
2024-11-18,new_product_launch,email,36433,835,94,35,69.82
2024-11-18,new_product_launch,video,145006,1360,68,11,1802.21
2024-11-19,new_product_launch,paid_search,66260,3261,228,43,1150.12
2024-11-19,new_product_launch,paid_social,111439,2063,125,18,965.63
2024-11-19,new_product_launch,display,241274,1110,36,3,1001.27
2024-11-19,new_product_launch,email,33247,715,66,26,64.77
2024-11-19,new_product_launch,video,134920,1188,52,4,1608.5
2024-11-20,new_product_launch,paid_search,62690,2437,245,80,1158.47
2024-11-20,new_product_launch,paid_social,101138,1643,80,15,875.93
2024-11-20,new_product_launch,display,196671,996,33,2,801.77
2024-11-20,new_product_launch,email,40906,1055,146,55,82.99
2024-11-20,new_product_launch,video,141768,1232,56,6,1725.39
2024-11-21,new_product_launch,paid_search,59776,3073,291,56,1034.62
2024-11-21,new_product_launch,paid_social,96426,1450,82,16,889.06
2024-11-21,new_product_launch,display,194729,922,33,4,784.91
2024-11-21,new_product_launch,email,31195,566,69,30,65.38
2024-11-21,new_product_launch,video,138778,1050,46,6,1668.63
2024-11-22,new_product_launch,paid_search,60283,2411,180,46,1080.82
2024-11-22,new_product_launch,paid_social,97995,2076,124,18,878.06
2024-11-22,new_product_launch,display,226052,970,31,3,922.56
2024-11-22,new_product_launch,email,37647,764,118,28,79.03
2024-11-22,new_product_launch,video,155310,1231,58,6,1901.77
2024-11-23,new_product_launch,paid_search,42121,2260,162,51,736.24
2024-11-23,new_product_launch,paid_social,134528,2722,152,14,1255.0
2024-11-23,new_product_launch,display,148229,737,20,2,602.36
2024-11-23,new_product_launch,email,40260,1059,130,39,81.95
2024-11-23,new_product_launch,video,167244,1475,55,6,1963.39
2024-11-24,new_product_launch,paid_search,46178,1824,177,40,800.52
2024-11-24,new_product_launch,paid_social,134864,2505,148,28,1239.22
2024-11-24,new_product_launch,display,161450,698,16,1,632.31
2024-11-24,new_product_launch,email,32468,633,87,36,61.75
2024-11-24,new_product_launch,video,155217,1279,56,9,1796.97
2024-11-25,new_product_launch,paid_search,65811,2875,277,92,1136.75
2024-11-25,new_product_launch,paid_social,124172,1948,71,14,1134.32
2024-11-25,new_product_launch,display,223509,1327,42,3,852.37
2024-11-25,new_product_launch,email,33419,731,97,46,67.86
2024-11-25,new_product_launch,video,139525,1201,56,7,1720.8
2024-11-26,new_product_launch,paid_search,64146,3060,211,59,1139.31
2024-11-26,new_product_launch,paid_social,96048,1440,71,12,865.27
2024-11-26,new_product_launch,display,185789,956,29,2,761.39
2024-11-26,new_product_launch,email,39326,754,89,34,78.13
2024-11-26,new_product_launch,video,147639,991,29,4,1823.97
2024-11-27,new_product_launch,paid_search,52211,2643,150,39,943.22
2024-11-27,new_product_launch,paid_social,118243,2118,107,17,1086.93
2024-11-27,new_product_launch,display,235051,998,34,4,977.59
2024-11-27,new_product_launch,email,32586,745,72,26,67.13
2024-11-27,new_product_launch,video,127854,870,28,2,1543.84
2024-11-28,new_product_launch,paid_search,63578,2328,239,60,1128.79
2024-11-28,new_product_launch,paid_social,109277,1906,120,10,963.88
2024-11-28,new_product_launch,display,244552,1232,43,4,972.82
2024-11-28,new_product_launch,email,36777,872,106,51,72.47
2024-11-28,new_product_launch,video,145435,1028,31,4,1699.34
2024-11-29,new_product_launch,paid_search,52004,2152,206,70,945.63
2024-11-29,new_product_launch,paid_social,98411,1671,64,10,848.0
2024-11-29,new_product_launch,display,199335,949,35,3,764.11
2024-11-29,new_product_launch,email,33214,708,94,33,63.58
2024-11-29,new_product_launch,video,153446,1470,65,5,1817.81
2024-11-30,new_product_launch,paid_search,44955,2282,194,45,781.15
2024-11-30,new_product_launch,paid_social,141656,2482,88,14,1221.04
2024-11-30,new_product_launch,display,142856,602,18,1,579.43
2024-11-30,new_product_launch,email,34302,704,72,32,66.72
2024-11-30,new_product_launch,video,122056,928,47,5,1406.82
2024-12-01,new_product_launch,paid_search,48303,1891,172,36,897.39
2024-12-01,new_product_launch,paid_social,122763,2235,125,24,1110.56
2024-12-01,new_product_launch,display,165805,960,23,3,655.9
2024-12-01,new_product_launch,email,34036,821,126,45,68.72
2024-12-01,new_product_launch,video,157755,1250,38,2,1895.63
2024-12-02,new_product_launch,paid_search,51100,1955,145,43,878.67
2024-12-02,new_product_launch,paid_social,114084,2443,137,16,1037.92
2024-12-02,new_product_launch,display,226973,991,38,4,908.09
2024-12-02,new_product_launch,email,33223,709,107,48,68.53
2024-12-02,new_product_launch,video,134150,1226,62,6,1579.65
2024-12-03,new_product_launch,paid_search,49883,1867,169,57,867.82
2024-12-03,new_product_launch,paid_social,92484,1826,94,14,863.52
2024-12-03,new_product_launch,display,242859,1177,35,4,969.46
2024-12-03,new_product_launch,email,35708,942,139,56,70.74
2024-12-03,new_product_launch,video,147152,1370,62,8,1801.6
2024-12-04,new_product_launch,paid_search,61021,2465,225,76,1133.9
2024-12-04,new_product_launch,paid_social,118587,2158,114,18,1116.87
2024-12-04,new_product_launch,display,224031,1291,39,3,858.05
2024-12-04,new_product_launch,email,39093,864,131,43,77.24
2024-12-04,new_product_launch,video,136528,923,46,4,1644.75
2024-12-05,new_product_launch,paid_search,61198,2332,164,34,1069.96
2024-12-05,new_product_launch,paid_social,113842,2105,87,11,1068.95
2024-12-05,new_product_launch,display,221624,1252,27,2,896.93
2024-12-05,new_product_launch,email,35293,731,93,28,69.55
2024-12-05,new_product_launch,video,120641,1115,36,3,1389.98
2024-12-06,new_product_launch,paid_search,56440,2117,170,30,977.71
2024-12-06,new_product_launch,paid_social,105678,1640,89,10,941.15
2024-12-06,new_product_launch,display,199383,968,23,2,766.32
2024-12-06,new_product_launch,email,34708,867,82,25,68.96
2024-12-06,new_product_launch,video,135466,1244,40,3,1550.86
2024-12-07,new_product_launch,paid_search,41026,2026,201,36,716.24
2024-12-07,new_product_launch,paid_social,121048,2322,99,13,1094.89
2024-12-07,new_product_launch,display,173166,940,25,3,719.11
2024-12-07,new_product_launch,email,35325,908,131,41,67.89
2024-12-07,new_product_launch,video,124610,805,25,3,1535.3
2024-12-08,new_product_launch,paid_search,38962,1878,136,46,717.97
2024-12-08,new_product_launch,paid_social,119237,1965,97,17,1046.06
2024-12-08,new_product_launch,display,142112,713,18,2,589.15
2024-12-08,new_product_launch,email,40483,800,114,30,82.64
