date,campaign,channel,impressions,clicks,signups,sales,spend
2024-09-01,retargeting_q2,paid_social,180329,3361,161,32,1571.16
2024-09-01,retargeting_q2,display,1115,234356,27,2,901.13
2024-09-01,retargeting_q2,email,62366,1165,107,26,128.0
2024-09-01,retargeting-q2,Video,231180,1891,54,5,2667.56
2024-09-02,retargeting-q2,search_paid,81095,3795,269.00,92,1451.5300393071373
2024-09-02,retargeting_q2,paid_social,165240,2725,165,18,1423.15
2024-09-02,retargeting_q2,display_ads,358496,1775,58,4,1505.5
2024-09-02,retargeting_q2,email,54067,1001,115,45,103.65
2024-09-02,retargeting_q2,Video Ads,193616,1487,62.00,5,2422.2
2024-09-03,retargeting_q2,paid_search,98703,3668,377,82,1793.53
2024-09-03,retargeting_q2,Paid Social,185691,2838,170,30,1634.2
2024-09-03,retargeting_q2,display,344464,1778,46,5,1397.67
2024-09-03,retargeting_q2,e-mail,52340,1140,145,46,104.51999526942286
2024-09-03,retargeting_q2,Video Ads,201503,1784,54,5,2417.38
2024-09-04,retargeting-q2,paid_search,3428,89237,208,33,1536.91
2024-09-04,retargeting_q2,paid_social,3631,169724,168,28,1474.47
2024-09-04,retargeting_q2,Display Ads,1400,334022,31,3,1371.84
2024-09-04,retargeting_q2,email,58421,1132,149,51,114.06022372576112
2024-09-04,retargeting_q2,video,204742,1873,77,12,2341.82
2024-09-05,retargeting_q2,paid_search,83741,4393,326,69,1488.7
2024-09-05,retargeting_q2,Social Paid,158422,2318,119,22,1397.72
2024-09-05,retargeting_q2,display,340554,1696,39,4,1360.51
2024-09-05,retargeting_q2,email,47190,1110,145,58,95.05961236374256
2024-09-05,retargeting_q2,video,212273,1938,77,8,2545.92
2024-09-06,RetargetingQ2,paid_search,97149,4576,333,115,1717.29
2024-09-06,retargeting_q2,paid_social,137014,2017,121,15,1262.97
2024-09-06,retargeting_q2,display,1583,273910,42,2,1078.67
2024-09-06,retargeting_q2,email,50926,1053,138,38,103.36000033205359
2024-09-06,retargeting_q2,Video,218718,2036,60,6,2581.99
2024-09-07,RetargetingQ2,paid_search,54384,2277,177,57,985.57
2024-09-07,retargeting_q2,social,3340,204676,186,29,1931.57
2024-09-07,retargeting_q2,display_ads,229535,1097,34,4,881.4200005417475
2024-09-07,retargeting_q2,eMail,55731,1145,137,58,109.67
2024-09-07,retargeting_q2,Video Ads,219096,1656,63,7,2720.47
2024-09-08,retargeting_q2,paid_search,68683,3511,286,59,1180.36
2024-09-08,retargeting_q2,paid_social,208867,3612,150,26,1803.1
2024-09-08,RetargetingQ2,display,261619,1096,29,1,1077.99
2024-09-08,retargeting_q2,EMAIL,52305,1017,143,56,102.54
2024-09-08,retargeting_q2,Video,230017,1790,73,6,2733.24
2024-09-09,Retargeting Q2,paid_search,3844,87052,356,66,1491.5
2024-09-09,retargeting_q2,paid_social,166923,3440,179,20,1571.73
2024-09-09,retargeting_q2,display,337516,1665,63.00,6,1365.51
2024-09-09,Retargeting Q2,email,1213,56676,151.00,58,113.6
2024-09-09,retargeting_q2,Video Ads,201227,1382,43,5,2366.5
2024-09-10,retargeting_q2,paid_search,81880,3417,327,53,1430.15
2024-09-10,retargeting_q2,paid_social,152448,3099,168,20,1385.92
2024-09-10,retargeting_q2,display_ads,304279,1286,31,2,1256.94
2024-09-10,retargeting_q2,email,51625,1162,134,52,98.47
2024-09-10,retargeting_q2,video,187415,1281,43.00,6,2284.66
2024-09-11,retargeting_q2,paid_search,75013,3851,393,97,1285.41
2024-09-11,retargeting_q2,paid_social,2589,172599,137,26,1615.62
2024-09-11,retargeting_q2,display,302894,1431,46,3,1265.2699526466122
2024-09-11,retargeting_q2,email,1044,55424,96.00,39,115.65
2024-09-11,retargeting_q2,video,209093,1892,96,15,2446.84
2024-09-12,retargeting_q2,search_paid,92218,3715,229,71,1631.5863871056115
2024-09-12,retargeting_q2,paid_social,2735,158946,157,18,1419.48
2024-09-12,retargeting_q2,display,1204,276961,46,4,1080.62
2024-09-12,RetargetingQ2,email,1162,53062,128,60,104.18
2024-09-12,retargeting_q2,video,201973,1733,88,13,2529.58
2024-09-13,retargeting_q2,search_paid,78887,3856,367,56,1486.25
2024-09-13,RetargetingQ2,paid_social,3255,159150,178,36,1459.66
2024-09-13,retargeting_q2,display,335237,1501,46,3,1402.43
2024-09-13,retargeting_q2,Email,49302,1220,113,51,102.13
2024-09-13,RetargetingQ2,video,198790,1850,69,11,2327.1634807138284
2024-09-14,retargeting_q2,paid-search,53846,2735,184,35,1007.05
2024-09-14,retargeting_q2,paid_social,198526,3761,230,41,1769.99
2024-09-14,retargeting_q2,display,198030,1135,40,5,789.83
2024-09-14,retargeting_q2,email,49824,1245,168,76,102.84
2024-09-14,retargeting_q2,video,224559,1939,77,8,2722.23
2024-09-15,retargeting_q2,paid_search,66827,3293,256,39,1149.01
2024-09-15,retargeting_q2,paid_social,183075,3466,203,21,1631.31
2024-09-15,retargeting_q2,display,237880,1100,24.00,1,953.08
2024-09-15,retargeting_q2,email,58075,1446,200,89,118.30999996801204
2024-09-15,retargeting_q2,video,221488,1643,64,9,2594.25
2024-09-16,retargeting_q2,paid_search,85589,4354,410,77,1527.42999733356
2024-09-16,retargeting_q2,paid_social,137436,2846,180.00,35,1202.85
2024-09-16,retargeting_q2,display_ads,2015,344722,65,7,1434.99
2024-09-16,retargeting_q2,email,57849,1119,150,38,114.55000185466119
2024-09-16,retargeting_q2,video,1433,198260,43.00,4,2485.52
2024-09-17,retargeting_q2,paid_search,71364,3492,268,89,1278.61
2024-09-17,retargeting_q2,paid_social,159034,2425,136,15,1483.11
2024-09-17,Retargeting Q2,display,327911,1500,44,3,1358.38
2024-09-17,retargeting_q2,email,51900,1367,142.00,56,102.95
2024-09-17,retargeting_q2,Video,196018,1346,47,4,2379.9
2024-09-18,retargeting-q2,paid_search,90007,3839,341,82,1540.7900066068642
2024-09-18,retargeting_q2,social,133838,2238,124,21,1230.239997952039
2024-09-18,retargeting_q2,display,319583,1748,44.00,2,1221.93
2024-09-18,retargeting_q2,EMAIL,47615,936,139,67,99.41
2024-09-18,RetargetingQ2,Video Ads,228621,1900,87,6,2675.87
2024-09-19,retargeting-q2,paid_search,82657,3425,256.00,57,1557.46
2024-09-19,retargeting_q2,paid_social,152285,2829,121,18,1429.54
2024-09-19,retargeting_q2,display,1420,333148,37,3,1284.86
2024-09-19,retargeting_q2,email,793,44138,73,33,91.23
2024-09-19,RetargetingQ2,video,214314,2006,69.00,10,2600.81
2024-09-20,RetargetingQ2,paid_search,3488,85609,247,81,1512.54
2024-09-20,retargeting_q2,Paid Social,3401,170921,134,25,1562.5
2024-09-20,retargeting_q2,display,1331,324308,31,2,1237.0200170889361
2024-09-20,retargeting_q2,email,46043,1096,126,61,96.02
2024-09-20,retargeting_q2,video_ads,1290,171111,58.00,6,2051.89
2024-09-21,retargeting_q2,paid_search,65370,3373,208,35,1219.98
2024-09-21,Retargeting Q2,social,153960,2403,120.00,14,1439.8
2024-09-21,retargeting_q2,display,1177,227804,45.00,4,917.67
2024-09-21,retargeting_q2,email,879,48117,122.00,48,99.96
2024-09-21,Retargeting Q2,Video Ads,169343,1452,64,7,2050.47
2024-09-22,Retargeting Q2,PaidSearch,66891,3415,216,35,1243.8599213677053
2024-09-22,retargeting_q2,paid_social,177490,3136,199,32,1518.4700008208772
2024-09-22,retargeting_q2,display,252072,1339,51,4,1031.63
2024-09-22,retargeting_q2,e-mail,52548,1367,170,45,100.34300766378942
2024-09-22,retargeting_q2,video,204850,1522,44.00,3,2569.29
2024-09-23,retargeting_q2,Paid Search,3254,75362,210,72,1406.1
2024-09-23,retargeting_q2,paid_social,128460,2638,105,19,1131.28
2024-09-23,retargeting_q2,Display Ads,315237,1673,38.00,3,1252.42
2024-09-23,retargeting_q2,email,53327,1084,144,35,108.42
2024-09-23,retargeting_q2,Video Ads,214817,1727,68,10,2571.73
2024-09-24,RetargetingQ2,paid_search,79201,3454,318,99,1441.85
2024-09-24,retargeting_q2,paid_social,142864,2495,90,11,1281.0899997036122
2024-09-24,retargeting-q2,display,267376,1436,34.00,3,1083.36
2024-09-24,retargeting_q2,email,986,48941,113,52,97.66
2024-09-24,retargeting_q2,video,173842,1183,58.00,8,2090.9200002409884
2024-09-25,retargeting_q2,paid_search,72576,2675,159,25,1255.1099992488819
2024-09-25,retargeting_q2,paid_social,2137,141709,117,18,1243.93
2024-09-25,retargeting_q2,banner,268627,1118,33,2,1091.87
2024-09-25,retargeting_q2,email,838,43679,94,21,90.65871537038048
2024-09-25,retargeting_q2,video,181566,1503,58,7,2205.77
2024-09-26,retargeting_q2,paid_search,71489,3817,373,69,1246.28
2024-09-26,retargeting_q2,social,2904,154893,177.00,18,1398.83
2024-09-26,retargeting_q2,DISPLAY,245656,1039,25,2,1001.47
2024-09-26,retargeting_q2,email,53386,1393,177,61,108.04
2024-09-26,retargeting_q2,Video,219612,1659,73,10,2607.67
2024-09-27,New Product Launch,paid-search,71971,2753,156,26,1232.76
2024-09-27,new_product_launch,social,163686,3369,139,23,1495.23
2024-09-27,new-product-launch,display,1477,281351,52,3,1103.0
2024-09-27,new_product_launch,email,47288,1029,88,22,91.29000089584729
2024-09-27,new_product_launch,video,202876,1924,75,11,2455.2597392098037
2024-09-28,new_product_launch,paid_search,51956,2402,230,36,889.18
2024-09-28,new_product_launch,paid_social,170493,3330,214,41,1570.82
2024-09-28,new_product_launch,display,220163,1124,29,2,879.4300751188807
2024-09-28,new-product-launch,email,48856,1122,149,65,97.5899992925244
2024-09-28,new_product_launch,Video Ads,202461,1638,62,6,2323.49
2024-09-29,new_product_launch,paid_search,63454,2760,217,54,1192.3099997185238
2024-09-29,new_product_launch,paid_social,3023,155694,107,13,1358.12
2024-09-29,new_product_launch,display,202893,905,22,2,798.52
2024-09-29,new_product_launch,eMail,48752,1219,160,39,95.49
2024-09-29,new_product_launch,video,201213,1905,91,12,2471.2
2024-09-30,new_product_launch,paid_search,81964,4130,398,109,1443.26
2024-09-30,NewProductLaunch,paid_social,151704,2913,113.00,12,1379.77
2024-09-30,new-product-launch,display,248500,1200,46,3,965.12
2024-09-30,new_product_launch,email,40656,722,106,32,78.54
2024-09-30,new-product-launch,video,206715,1914,55,4,2463.369999627674
2024-10-01,new_product_launch,Paid Search,77516,2958,197,39,1373.01
2024-10-01,new_product_launch,paid_social,1978,134294,121,14,1166.4894212485497
2024-10-01,new_product_launch,display,296799,1493,49,5,1237.85
2024-10-01,new-product-launch,email,45924,993,143.00,34,88.23
2024-10-01,new_product_launch,Video Ads,193398,1721,87,13,2214.48
2024-10-02,new_product_launch,search_paid,65656,3108,303,100,1141.28
2024-10-02,new_product_launch,paid_social,130928,2301,115,20,1131.13
2024-10-02,new_product_launch,display,291596,1361,31,3,1159.280035321715
2024-10-02,new_product_launch,email,45368,1105,112,48,89.3
2024-10-02,new_product_launch,video,186462,1244,45,6,2206.36
2024-10-03,new_product_launch,paid_search,77737,3010,277,64,1361.23
2024-10-03,new_product_launch,paid_social,151457,2631,124,17,1411.15
2024-10-03,new_product_launch,DISPLAY,302317,1428,30,2,1150.01
2024-10-03,new_product_launch,email,50547,1309,117,34,105.96914644567185
2024-10-03,new_product_launch,video,166530,1098,50,6,2026.6299729056961
2024-10-04,new-product-launch,paid_search,3058,82568,263,76,1510.06
2024-10-04,NewProductLaunch,Social Paid,138954,2296,108,18,1257.29
2024-10-04,new-product-launch,display,260052,1426,53,3,1017.2999259230661
2024-10-04,new_product_launch,email,46428,1193,160,53,90.12
2024-10-04,new-product-launch,video,186634,1665,72,10,2326.43
2024-10-05,new_product_launch,paid_search,59597,2579,168,35,1023.07
2024-10-05,new_product_launch,paid_social,150153,2946,168,17,1417.849734158804
2024-10-05,new_product_launch,display,192725,806,24.00,2,790.72
2024-10-05,new_product_launch,Email,41125,733,103,38,80.12
2024-10-05,new_product_launch,video,198252,1729,89.00,7,2274.33
2024-10-06,new_product_launch,paid_search,52576,2486,181,28,960.65
2024-10-06,new_product_launch,paid_social,2307,139454,131,18,1315.7
2024-10-06,new_product_launch,DISPLAY,223750,1337,41,5,906.4371370361987
2024-10-06,new_product_launch,email,46004,1050,114,33,94.63
2024-10-06,new-product-launch,video,193940,1658,74,9,2268.55
2024-10-07,New Product Launch,search_paid,68741,3195,305.00,67,1187.6
2024-10-07,NewProductLaunch,social,144539,2943,110.00,10,1351.39
2024-10-07,new_product_launch,display,269883,1320,36,3,1089.0573820371767
2024-10-07,new_product_launch,email,45560,960,98,34,90.42
2024-10-07,new_product_launch,video,177956,1669,66,10,2204.62
2024-10-08,new_product_launch,paid_search,64402,2465,222,39,1182.95
2024-10-08,New Product Launch,paid_social,149908,2286,94,13,1382.43
2024-10-08,new_product_launch,Display Ads,306369,1451,55,5,1214.28
2024-10-08,new_product_launch,email,39933,903,78,19,78.84
2024-10-08,new_product_launch,video,206785,1524,60,8,2392.62
2024-10-09,new_product_launch,search_paid,73633,2715,268,87,1287.7
2024-10-09,new_product_launch,Paid Social,147319,2639,102,13,1374.98
2024-10-09,new_product_launch,display,262245,1349,42,5,1078.49
2024-10-09,new_product_launch,EMAIL,44482,1064,135,57,89.01
2024-10-09,new_product_launch,video,177162,1388,53,8,2088.79
2024-10-10,new_product_launch,paid_search,77733,3728,282,55,1384.5600924678047
2024-10-10,new-product-launch,Paid Social,135367,2883,177,31,1236.08
2024-10-10,new_product_launch,display_ads,296807,1607,50,6,1211.85
2024-10-10,new_product_launch,email,848,45390,105,27,91.86
2024-10-10,new_product_launch,Video Ads,182408,1198,49,4,2183.61
2024-10-11,new_product_launch,PaidSearch,79380,3029,305.00,56,1360.1100048727535
2024-10-11,new_product_launch,paid_social,144445,2335,131,25,1292.75
2024-10-11,new_product_launch,display,290499,1514,42,2,1204.06
2024-10-11,new_product_launch,email,37993,814,92,41,74.6
2024-10-11,new_product_launch,video,1112,164419,33,2,1902.79
2024-10-12,new_product_launch,PaidSearch,49034,1844,130,30,853.4100052398734
2024-10-12,new_product_launch,paid_social,157356,2634,94,9,1400.62
2024-10-12,NewProductLaunch,display,905,187719,24,2,775.49
2024-10-12,new_product_launch,email,39081,757,104,38,78.11
2024-10-12,new_product_launch,VIDEO,189739,1448,44,3,2268.859913569271
2024-10-13,new_product_launch,paid-search,51164,2287,172,33,956.52
2024-10-13,new_product_launch,paid_social,140836,3005,166,19,1274.46
2024-10-13,NewProductLaunch,display,214256,987,27,1,868.66
2024-10-13,new_product_launch,eMail,1043,39957,115,55,82.17
2024-10-13,new_product_launch,video,1376,177414,68,7,2022.73
2024-10-14,new_product_launch,paid_search,69059,3517,245,84,1180.9800934310292
2024-10-14,new_product_launch,paid_social,2643,147895,139,26,1315.1000378244662
2024-10-14,new_product_launch,display,250082,1316,41,4,954.86
2024-10-14,new_product_launch,e-mail,46755,1054,111,35,89.98
2024-10-14,new_product_launch,video,1273,155635,44,4,1888.25
2024-10-15,new_product_launch,paid_search,78954,3294,292,63,1387.26
2024-10-15,new_product_launch,paid_social,140045,2473,104,21,1240.44
2024-10-15,new_product_launch,display_ads,257213,1337,28,3,1043.92
2024-10-15,new_product_launch,EMAIL,36910,804,119,47,73.17988734329188
2024-10-15,new_product_launch,video_ads,194150,1679,77,9,2396.74
2024-10-16,NewProductLaunch,paid_search,72147,2697,155,49,1320.93
2024-10-16,new_product_launch,paid_social,136175,2307,136,25,1208.17
2024-10-16,New Product Launch,display,1294,233888,43,2,932.06
2024-10-16,new_product_launch,email,48810,1050,104,22,95.48
2024-10-16,new_product_launch,Video Ads,194471,1467,44,5,2287.72
2024-10-17,new_product_launch,paid_search,2943,73180,234,52,1288.36
2024-10-17,New Product Launch,paid_social,144427,2814,116,13,1341.5800334324524
2024-10-17,new_product_launch,display,1432,249565,44,4,1003.43
2024-10-17,new_product_launch,email,44991,1015,135,49,86.07
2024-10-17,new_product_launch,video,152578,1008,34,4,1781.13
2024-10-18,NewProductLaunch,paid_search,68802,3445,224,63,1299.36
2024-10-18,new_product_launch,paid_social,135535,2471,105,16,1214.19
2024-10-18,new_product_launch,display_ads,289896,1531,58,3,1210.46
2024-10-18,new_product_launch,email,1102,41841,114,45,83.4
2024-10-18,new_product_launch,video,163724,1445,71.00,6,1921.0599481440934
2024-10-19,new_product_launch,paid_search,49755,2193,123,23,858.14
2024-10-19,new_product_launch,Paid Social,149718,2183,124,25,1337.2
2024-10-19,new_product_launch,display,166760,750,17,1,675.44
2024-10-19,new_product_launch,email,37341,814,115,43,75.63
2024-10-19,new-product-launch,video_ads,161478,1162,35,3,1906.8899093115735
2024-10-20,New Product Launch,paid_search,43932,1845,173,58,812.58
2024-10-20,new_product_launch,paid_social,151023,3005,161,25,1302.87
2024-10-20,new_product_launch,display,165103,671,17,2,631.69
2024-10-20,new_product_launch,email,37537,964,111,32,76.02
2024-10-20,new_product_launch,video,147017,1259,52,5,1743.29
2024-10-21,new_product_launch,paid_search,59106,2927,196,52,1080.9
2024-10-21,new_product_launch,paid_social,107600,1846,108,21,979.9508099044042
2024-10-21,new_product_launch,display,240098,1410,49,4,943.8899518129653
2024-10-21,new_product_launch,email,38160,706,89,20,78.53
2024-10-21,new_product_launch,video,152700,1257,54,5,1817.93
2024-10-22,new-product-launch,paid_search,71423,3142,212,65,1229.11
2024-10-22,new_product_launch,paid_social,118375,2076,132,23,1045.26
2024-10-22,new_product_launch,display,279927,1553,36,3,1102.12
2024-10-22,new_product_launch,email,709,40175,89,35,76.79
2024-10-22,new_product_launch,video,167642,1520,73.00,8,1950.43
2024-10-23,new_product_launch,paid_search,60585,3171,297,64,1108.84
2024-10-23,NewProductLaunch,social,132112,2836,150,19,1198.329999459317
2024-10-23,NewProductLaunch,display,284316,1487,42,3,1132.07
2024-10-23,new_product_launch,email,45215,812,81,17,87.93
2024-10-23,new_product_launch,video,1284,152957,43,6,1918.56
2024-10-24,New Product Launch,paid_search,3101,62881,204,38,1187.31
2024-10-24,new_product_launch,paid_social,1777,119069,63,6,1049.1857768204811
2024-10-24,NewProductLaunch,display,225591,1166,40,2,859.92
2024-10-24,new_product_launch,e-mail,37640,720,106,43,74.07
2024-10-24,new_product_launch,Video Ads,1173,168281,33,5,2102.3
2024-10-25,new-product-launch,paid_search,56424,2719,201.00,61,976.1202801055813
2024-10-25,new_product_launch,paid_social,139714,2318,97,18,1277.66
2024-10-25,new_product_launch,display,279802,1665,64,8,1161.56
2024-10-25,new_product_launch,email,675,35813,101,43,69.42
2024-10-25,new_product_launch,video,158713,1205,51,8,1855.9
2024-10-26,new_product_launch,PaidSearch,42476,2000,130,33,786.71
2024-10-26,new_product_launch,paid_social,1981,134057,116,22,1248.92
2024-10-26,new_product_launch,display,1213,210300,30,1,838.73
2024-10-26,new_product_launch,email,42985,781,94,39,87.22992532419336
2024-10-26,new_product_launch,video,1314,164352,51,5,1947.35
2024-10-27,new_product_launch,paid_search,51779,2531,201,40,922.79
2024-10-27,NewProductLaunch,paid_social,158432,2947,106,12,1383.54
2024-10-27,New Product Launch,display,203457,974,25,3,819.64
2024-10-27,new_product_launch,email,46097,963,119,29,88.36
2024-10-27,new-product-launch,Video,160367,1206,50,5,1947.71
2024-10-28,new_product_launch,paid_search,63470,2819,213,66,1121.5599998372932
2024-10-28,new_product_launch,paid-social,117410,1842,77,12,1041.8
2024-10-28,new_product_launch,DISPLAY,212918,1210,36,4,876.0199957166413
2024-10-28,NewProductLaunch,email,45760,845,75,16,88.78
2024-10-28,new_product_launch,video_ads,147506,1099,38.00,5,1802.56
2024-10-29,new_product_launch,paid_search,60220,2932,304.00,106,1111.32
2024-10-29,New Product Launch,paid_social,129820,2722,95,11,1206.04
2024-10-29,new_product_launch,display,262788,1263,35,3,1067.48
2024-10-29,New Product Launch,email,885,40030,122,30,79.24
2024-10-29,new-product-launch,Video Ads,148248,1304,51,6,1829.85
2024-10-30,new_product_launch,paid_search,69243,3393,265.00,81,1223.08
2024-10-30,new_product_launch,paid_social,109231,2178,121,13,978.1516663421708
2024-10-30,new_product_launch,display,245262,1164,36,2,1024.54
2024-10-30,new_product_launch,email,847,34263,122,37,67.97
2024-10-30,new_product_launch,video,169645,1304,60,7,2000.33
2024-10-31,new_product_launch,paid_search,54817,2748,275,49,1031.37
2024-10-31,new_product_launch,paid_social,113829,2155,114.00,18,1062.05
2024-10-31,new_product_launch,Display Ads,274428,1209,33,3,1063.5
2024-10-31,new_product_launch,e-mail,35285,797,92,42,67.7
2024-10-31,new_product_launch,video,140933,1151,33,4,1689.27
2024-11-01,new_product_launch,paid_search,57677,2148,219,45,1010.4642423160569
2024-11-01,new_product_launch,social,1864,125079,68,10,1088.77
2024-11-01,new_product_launch,display,264492,1275,30,2,1061.82
2024-11-01,new_product_launch,email,39528,719,109.00,49,76.13005176524582
2024-11-01,new_product_launch,video,145100,1129,50,5,1759.26
2024-11-02,new_product_launch,paid_search,53781,2504,200,57,946.32
2024-11-02,new_product_launch,Social Paid,116434,1796,66,9,1080.14
2024-11-02,new_product_launch,display,179585,1045,38.00,3,723.81
2024-11-02,new_product_launch,email,42419,854,125,42,86.54
2024-11-02,new_product_launch,video,168460,1238,52,7,1955.85
2024-11-03,new_product_launch,paid_search,43739,2283,208,50,819.65
2024-11-03,new_product_launch,paid_social,2276,123071,106,21,1078.81
2024-11-03,new_product_launch,Display Ads,197090,896,28,2,821.18
2024-11-03,new_product_launch,email,41758,1000,99.00,34,87.63
2024-11-03,new_product_launch,video,1535,160163,45.00,3,1973.18
2024-11-04,new_product_launch,paid_search,2624,59499,178,44,1066.93
2024-11-04,new_product_launch,paid_social,102633,1991,114.00,15,946.42
2024-11-04,new-product-launch,display,260534,1248,26,1,1085.6100023572458
2024-11-04,new_product_launch,email,37199,899,106,24,74.76
2024-11-04,new_product_launch,video,144806,1366,42,6,1797.0200008430434
2024-11-05,new_product_launch,PaidSearch,56315,2045,124,25,1017.18
2024-11-05,new_product_launch,paid_social,1695,113333,98,16,984.650011811413
2024-11-05,new_product_launch,display,224363,994,21,2,871.98
2024-11-05,new_product_launch,email,41361,1032,146.00,56,84.51
2024-11-05,new_product_launch,video,174833,1337,47,3,1994.08
2024-11-06,new_product_launch,search_paid,67294,3351,337,75,1179.62
2024-11-06,New Product Launch,paid_social,102346,1784,115,15,892.76
2024-11-06,new_product_launch,display,245114,1088,40.00,4,1012.86
2024-11-06,new_product_launch,email,35007,667,75,18,68.8
2024-11-06,new_product_launch,Video Ads,1109,158422,36,4,1984.51
2024-11-07,new_product_launch,paid_search,54890,2187,159,29,978.35
2024-11-07,new_product_launch,paid_social,109727,1887,92,9,1018.66
2024-11-07,new-product-launch,display,242707,1149,25,1,951.5600644613058
2024-11-07,new_product_launch,email,39858,1046,95.00,34,83.63
2024-11-07,new_product_launch,video,171119,1189,60.00,7,2152.28
2024-11-08,new_product_launch,paid_search,65298,3147,323,93,1155.62
2024-11-08,new_product_launch,Social Paid,120320,2498,111,21,1080.94
2024-11-08,new_product_launch,display,219810,1146,36,3,891.6
2024-11-08,new_product_launch,email,35447,807,125.00,34,71.72
2024-11-08,New Product Launch,video,172517,1274,58,8,2095.0
2024-11-09,new_product_launch,paid-search,1708,39972,119,21,698.2299945558908
2024-11-09,new_product_launch,paid_social,114045,2400,127,25,1050.96
2024-11-09,new_product_launch,display,746,163819,24,2,656.64
2024-11-09,new_product_launch,email,43874,1022,107.00,23,90.79
2024-11-09,new_product_launch,video,145736,1045,42,6,1777.69
2024-11-10,new_product_launch,paid_search,42396,2050,185,50,754.0754094513344
2024-11-10,new_product_launch,paid_social,124787,2194,77,14,1074.79
2024-11-10,new_product_launch,DISPLAY,822,156102,19,1,598.92
2024-11-10,new_product_launch,email,39277,978,147,40,75.23987194224163
2024-11-10,new_product_launch,video,163178,1206,54,5,1894.78
2024-11-11,NewProductLaunch,paid_search,56305,2316,179.00,49,990.37
2024-11-11,NewProductLaunch,paid_social,123806,1854,118,16,1077.237264405052
2024-11-11,new_product_launch,display,1124,224327,38,4,925.99
2024-11-11,new_product_launch,email,735,41408,81,36,84.96
2024-11-11,new_product_launch,video,171479,1424,45,6,2007.8
2024-11-12,new_product_launch,paid_search,59983,2649,196,53,1033.48
2024-11-12,new_product_launch,paid-social,101313,1801,71,8,867.4
2024-11-12,new_product_launch,display,227464,1239,36,4,949.92
2024-11-12,NewProductLaunch,email,43252,903,107,41,87.27
2024-11-12,new_product_launch,Video,962,147462,48,5,1781.149999719659
2024-11-13,NewProductLaunch,paid_search,54862,2405,164,54,1009.46
2024-11-13,new_product_launch,paid_social,113582,2035,113,19,1037.66
2024-11-13,new_product_launch,display,255495,1397,35,2,1053.98
2024-11-13,new_product_launch,email,39235,924,124,48,76.6
2024-11-13,new_product_launch,video,148990,1278,43.00,5,1868.65
2024-11-14,NewProductLaunch,paid_search,66331,2402,223,62,1243.73
2024-11-14,new_product_launch,social,109350,2036,126,19,953.5300070945589
2024-11-14,new_product_launch,display,220412,1247,31,2,922.88
2024-11-14,new_product_launch,email,39392,825,87,28,81.75
2024-11-14,new_product_launch,video,1074,160691,46,6,1898.29
2024-11-15,new_product_launch,paid_search,53513,2647,266,61,944.75
2024-11-15,new_product_launch,paid_social,128803,2611,91.00,8,1181.98
2024-11-15,new_product_launch,display,226449,1202,41,3,894.44
2024-11-15,new_product_launch,email,39754,768,74,35,79.12
2024-11-15,new_product_launch,video,163976,1146,33,2,2018.71
2024-11-16,new_product_launch,Paid Search,41552,2170,164,45,757.24
2024-11-16,new_product_launch,paid_social,142987,2230,97,13,1258.15
2024-11-16,new_product_launch,display,159992,827,24,2,614.42
2024-11-16,new_product_launch,Email,32406,784,66,24,67.97
2024-11-16,new_product_launch,video_ads,1059,131229,29,3,1651.42
2024-11-17,NewProductLaunch,paid_search,2539,48120,199,43,860.05
2024-11-17,new_product_launch,paid_social,123315,2566,166.00,31,1158.78
2024-11-17,new_product_launch,display,175620,835,18,1,690.56
2024-11-17,new_product_launch,EMAIL,32724,707,94,38,67.99
2024-11-17,new_product_launch,video,1104,132625,53.00,5,1623.21
2024-11-18,new_product_launch,paid_search,2766,64887,236,66,1165.07
2024-11-18,new_product_launch,paid_social,108261,1705,110,22,1004.81
2024-11-18,new_product_launch,banner,897,190078,19.00,2,747.0499096112941
2024-11-18,new-product-launch,email,36433,835,94,35,69.82
2024-11-18,NewProductLaunch,video,145006,1360,68,11,1802.21
2024-11-19,new_product_launch,paid_search,66260,3261,228,43,1150.12
2024-11-19,new_product_launch,paid_social,111439,2063,125,18,965.63
2024-11-19,NewProductLaunch,display,241274,1110,36,3,1001.27
2024-11-19,new_product_launch,email,33247,715,66,26,64.7699997283178
2024-11-19,new_product_launch,video,134920,1188,52,4,1608.5
2024-11-20,new_product_launch,paid_search,62690,2437,245,80,1158.47
2024-11-20,new_product_launch,paid_social,101138,1643,80,15,875.93
2024-11-20,new_product_launch,display,196671,996,33,2,801.77
2024-11-20,new_product_launch,email,1055,40906,146,55,82.99
2024-11-20,new_product_launch,video,141768,1232,56,6,1725.39
2024-11-21,new_product_launch,paid-search,59776,3073,291,56,1034.62
2024-11-21,new_product_launch,paid_social,1450,96426,82,16,889.06
2024-11-21,NewProductLaunch,display,194729,922,33,4,784.91
2024-11-21,new_product_launch,email,31195,566,69,30,65.38
2024-11-21,new_product_launch,video,138778,1050,46.00,6,1668.63
2024-11-22,New Product Launch,paid_search,60283,2411,180,46,1080.82
2024-11-22,new_product_launch,paid_social,97995,2076,124,18,878.059996664132
2024-11-22,New Product Launch,display,226052,970,31,3,922.56
2024-11-22,new_product_launch,email,37647,764,118,28,79.03
2024-11-22,new_product_launch,Video,155310,1231,58,6,1901.77
2024-11-23,new_product_launch,paid_search,2260,42121,162,51,736.24
2024-11-23,new_product_launch,social,134528,2722,152,14,1255.0
2024-11-23,new_product_launch,display_ads,148229,737,20,2,602.36
